Categoria,Consumo_Agua_Litros,Consumo_Energia_kWh,Custo_Produção,Data_Compra,Data_Receção,Emissao_Gases_CO2e_kg,Fabricante,País_Fabricante,Preço_Unitário,Produto,Produto_ID,Quantidade_Vendida,Região_Fabricante,Indice
Casa,2.92,30.62,47.91,2023-02-20 00:00:00,2023-03-04 00:00:00,1.81,FashionCo,Alemanha,50.58,Tapete 1,46,4,Munique,0.8965046279552888
Casa,2.92,30.62,47.91,2023-05-30 01:00:00,2023-06-09 01:00:00,1.81,FashionCo,Alemanha,50.58,Tapete 1,46,7,Munique,0.8965046279552888
Casa,2.92,30.62,47.91,2023-09-26 01:00:00,2023-10-10 01:00:00,1.81,FashionCo,Alemanha,50.58,Tapete 1,46,5,Munique,0.8965046279552888
Moda,3.67,3.43,47.93,2023-07-08 01:00:00,2023-07-16 01:00:00,1.15,EcoFriendly,Itália,65.82,Camisola 3,15,3,Nápoles,0.9385496443773252
Moda,3.28,6.68,47.93,2023-06-03 01:00:00,2023-06-09 01:00:00,3.81,FashionCo,Espanha,95.86,Sapato 3,12,4,Barcelona,0.8037680278030134
Moda,3.28,6.68,47.93,2023-04-15 01:00:00,2023-04-26 01:00:00,3.81,FashionCo,Espanha,95.86,Sapato 3,12,8,Barcelona,0.8037680278030134
Moda,3.28,6.68,47.93,2023-02-25 00:00:00,2023-03-03 00:00:00,3.81,FashionCo,Espanha,95.86,Sapato 3,12,8,Barcelona,0.8037680278030134
Moda,3.28,6.68,47.93,2023-03-30 01:00:00,2023-04-09 01:00:00,3.81,FashionCo,Espanha,95.86,Sapato 3,12,1,Barcelona,0.8037680278030134
Moda,3.28,6.68,47.93,2023-03-24 00:00:00,2023-03-28 01:00:00,3.81,FashionCo,Espanha,95.86,Sapato 3,12,2,Barcelona,0.8037680278030134
Moda,3.28,6.68,47.93,2023-10-17 01:00:00,2023-10-21 01:00:00,3.81,FashionCo,Espanha,95.86,Sapato 3,12,6,Barcelona,0.8037680278030134
Eletrónica,50.32,375.11,471.59,2023-03-16 00:00:00,2023-03-30 01:00:00,9.7,TechWorld,Portugal,960.29,Computador 1,1,7,Faro,0.27338344980464824
Eletrónica,50.32,375.11,471.59,2023-04-07 01:00:00,2023-04-09 01:00:00,9.7,TechWorld,Portugal,960.29,Computador 1,1,10,Faro,0.27338344980464824
Eletrónica,50.32,375.11,471.59,2023-01-09 00:00:00,2023-01-19 00:00:00,9.7,TechWorld,Portugal,960.29,Computador 1,1,3,Faro,0.27338344980464824
Eletrónica,50.32,375.11,471.59,2023-05-05 01:00:00,2023-05-14 01:00:00,9.7,TechWorld,Portugal,960.29,Computador 1,1,3,Faro,0.27338344980464824
Casa,24.26,35.03,471.76,2023-10-17 01:00:00,2023-10-23 01:00:00,0.69,FashionCo,Alemanha,943.52,Mesa 3,54,6,Berlim,0.9085616487150703
Eletrónica,23.33,372.55,471.86,2023-02-27 00:00:00,2023-03-08 00:00:00,2.16,TechWorld,Itália,998.76,Televisão 1,4,10,Roma,0.7093503380038326
Eletrónica,23.33,372.55,471.86,2023-01-07 00:00:00,2023-01-22 00:00:00,2.16,TechWorld,Itália,998.76,Televisão 1,4,1,Roma,0.7093503380038326
Eletrónica,36.76,488.27,472.38,2023-02-27 00:00:00,2023-03-09 00:00:00,7.82,EcoFriendly,Espanha,1707.88,Computador 3,3,5,Barcelona,0.3530375593846262
Eletrónica,33.07,462.8,474.31,2023-07-07 01:00:00,2023-07-13 01:00:00,5.49,FashionCo,Portugal,948.62,Telemóvel 2,8,8,Coimbra,0.48769531545026346
Eletrónica,33.07,462.8,474.31,2023-02-24 00:00:00,2023-03-10 00:00:00,5.49,FashionCo,Portugal,948.62,Telemóvel 2,8,7,Coimbra,0.48769531545026346
Eletrónica,33.07,462.8,474.31,2023-09-23 01:00:00,2023-10-02 01:00:00,5.49,FashionCo,Portugal,948.62,Telemóvel 2,8,10,Coimbra,0.48769531545026346
Casa,21.21,176.21,474.93,2023-10-20 01:00:00,2023-10-21 01:00:00,1.07,FashionCo,Espanha,949.86,Mesa 2,53,8,Madrid,0.8424403142973617
Casa,21.21,176.21,474.93,2023-07-17 01:00:00,2023-07-29 01:00:00,1.07,FashionCo,Espanha,949.86,Mesa 2,53,3,Madrid,0.8424403142973617
Casa,42.91,83.87,475.27,2023-04-28 01:00:00,2023-05-12 01:00:00,2.83,StyleSupplies,França,950.54,Mesa 1,52,1,Lyon,0.7446774989983529
Eletrónica,38.47,485.17,475.65,2023-03-13 00:00:00,2023-03-27 01:00:00,0.56,TechWorld,Portugal,1337.62,Televisão 3,6,3,Lisboa,0.7174354374989473
Eletrónica,38.47,485.17,475.65,2023-05-11 01:00:00,2023-05-18 01:00:00,0.56,TechWorld,Portugal,1337.62,Televisão 3,6,9,Lisboa,0.7174354374989473
Eletrónica,38.47,485.17,475.65,2023-07-17 01:00:00,2023-07-30 01:00:00,0.56,TechWorld,Portugal,1337.62,Televisão 3,6,8,Lisboa,0.7174354374989473
Eletrónica,54.49,454.0,475.73,2023-09-25 01:00:00,2023-10-01 01:00:00,1.68,TechWorld,Espanha,1492.29,Televisão 2,5,1,Barcelona,0.6404144542653605
Eletrónica,54.49,454.0,475.73,2023-06-09 01:00:00,2023-06-24 01:00:00,1.68,TechWorld,Espanha,1492.29,Televisão 2,5,3,Barcelona,0.6404144542653605
Eletrónica,54.49,454.0,475.73,2023-05-12 01:00:00,2023-05-17 01:00:00,1.68,TechWorld,Espanha,1492.29,Televisão 2,5,1,Barcelona,0.6404144542653605
Eletrónica,54.49,454.0,475.73,2023-02-01 00:00:00,2023-02-02 00:00:00,1.68,TechWorld,Espanha,1492.29,Televisão 2,5,10,Barcelona,0.6404144542653605
Casa,47.43,135.85,476.79,2023-03-23 00:00:00,2023-03-26 00:00:00,4.39,GreenSupplies,Alemanha,953.58,Mesa 2,53,9,Berlim,0.6372797945967656
Casa,47.43,135.85,476.79,2023-02-22 00:00:00,2023-03-07 00:00:00,4.39,GreenSupplies,Alemanha,953.58,Mesa 2,53,5,Berlim,0.6372797945967656
Casa,47.43,135.85,476.79,2023-10-09 01:00:00,2023-10-22 01:00:00,4.39,GreenSupplies,Alemanha,953.58,Mesa 2,53,9,Berlim,0.6372797945967656
Casa,47.43,135.85,476.79,2023-10-15 01:00:00,2023-10-25 01:00:00,4.39,GreenSupplies,Alemanha,953.58,Mesa 2,53,5,Berlim,0.6372797945967656
Casa,47.43,135.85,476.79,2023-09-06 01:00:00,2023-09-15 01:00:00,4.39,GreenSupplies,Alemanha,953.58,Mesa 2,53,2,Berlim,0.6372797945967656
Casa,46.84,180.05,477.19,2023-04-13 01:00:00,2023-04-27 01:00:00,1.74,TechWorld,Espanha,954.38,Mesa 2,53,10,Madrid,0.7556930366413988
Casa,46.84,180.05,477.19,2023-07-25 01:00:00,2023-08-02 01:00:00,1.74,TechWorld,Espanha,954.38,Mesa 2,53,7,Madrid,0.7556930366413988
Casa,46.84,180.05,477.19,2023-05-01 01:00:00,2023-05-06 01:00:00,1.74,TechWorld,Espanha,954.38,Mesa 2,53,4,Madrid,0.7556930366413988
Casa,46.84,180.05,477.19,2023-04-14 01:00:00,2023-04-17 01:00:00,1.74,TechWorld,Espanha,954.38,Mesa 2,53,3,Madrid,0.7556930366413988
Eletrónica,44.79,561.76,477.58,2023-02-09 00:00:00,2023-02-12 00:00:00,1.21,StyleSupplies,Alemanha,700.6,Televisão 2,5,1,Munique,0.643134700066196
Eletrónica,55.64,372.37,478.61,2023-06-18 01:00:00,2023-06-20 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,7,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-04-24 01:00:00,2023-05-05 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,6,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-02-23 00:00:00,2023-02-27 00:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,9,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-10-05 01:00:00,2023-10-07 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,2,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-08-09 01:00:00,2023-08-23 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,9,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-06-28 01:00:00,2023-07-07 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,6,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-09-24 01:00:00,2023-10-03 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,3,Lyon,0.603629371070754
Eletrónica,55.64,372.37,478.61,2023-06-17 01:00:00,2023-07-01 01:00:00,2.97,StyleSupplies,França,1246.71,Televisão 3,6,2,Lyon,0.603629371070754
Eletrónica,53.45,311.08,478.78,2023-05-17 01:00:00,2023-05-21 01:00:00,6.61,TechWorld,Alemanha,692.22,Computador 2,2,10,Hamburgo,0.4472206950404538
Eletrónica,53.45,311.08,478.78,2023-03-17 00:00:00,2023-03-26 00:00:00,6.61,TechWorld,Alemanha,692.22,Computador 2,2,8,Hamburgo,0.4472206950404538
Casa,47.11,30.89,478.84,2023-07-30 01:00:00,2023-08-03 01:00:00,7.29,EcoFriendly,Portugal,767.27,Mesa 2,53,1,Faro,0.5309005483561238
Casa,47.11,30.89,478.84,2023-05-15 01:00:00,2023-05-16 01:00:00,7.29,EcoFriendly,Portugal,767.27,Mesa 2,53,5,Faro,0.5309005483561238
Moda,1.25,5.19,48.01,2023-04-18 01:00:00,2023-04-19 01:00:00,3.15,FashionCo,Itália,81.5,Camisola 3,15,4,Roma,0.8417375922015031
Casa,8.37,15.47,48.02,2023-07-12 01:00:00,2023-07-27 01:00:00,0.68,EcoFriendly,Itália,53.93,Cadeira 2,50,1,Nápoles,0.9483247656576316
Casa,8.37,15.47,48.02,2023-09-23 01:00:00,2023-09-25 01:00:00,0.68,EcoFriendly,Itália,53.93,Cadeira 2,50,4,Nápoles,0.9483247656576316
Casa,8.37,15.47,48.02,2023-08-07 01:00:00,2023-08-12 01:00:00,0.68,EcoFriendly,Itália,53.93,Cadeira 2,50,1,Nápoles,0.9483247656576316
Moda,3.52,18.89,48.02,2023-10-07 01:00:00,2023-10-16 01:00:00,5.91,TechWorld,Alemanha,186.18,Vestido 3,24,5,Hamburgo,0.6926371084217833
Moda,3.52,18.89,48.02,2023-06-22 01:00:00,2023-06-29 01:00:00,5.91,TechWorld,Alemanha,186.18,Vestido 3,24,6,Hamburgo,0.6926371084217833
Moda,3.52,18.89,48.02,2023-04-16 01:00:00,2023-04-18 01:00:00,5.91,TechWorld,Alemanha,186.18,Vestido 3,24,8,Hamburgo,0.6926371084217833
Beleza,1.15,8.33,48.06,2023-07-03 01:00:00,2023-07-14 01:00:00,4.37,TechWorld,França,96.3,Cremes 2,56,4,Marselha,0.7791422558444902
Beleza,1.15,8.33,48.06,2023-09-02 01:00:00,2023-09-16 01:00:00,4.37,TechWorld,França,96.3,Cremes 2,56,7,Marselha,0.7791422558444902
Beleza,8.96,19.94,48.1,2023-03-11 00:00:00,2023-03-13 00:00:00,5.27,GreenSupplies,Espanha,96.2,Cremes 1,55,10,Sevilha,0.7136420673508075
Beleza,8.96,19.94,48.1,2023-08-18 01:00:00,2023-08-30 01:00:00,5.27,GreenSupplies,Espanha,96.2,Cremes 1,55,9,Sevilha,0.7136420673508075
Moda,1.4,7.74,48.12,2023-05-12 01:00:00,2023-05-25 01:00:00,1.53,EcoFriendly,Portugal,75.74,Camisola 1,13,10,Faro,0.922296306849471
Moda,9.77,11.95,48.17,2023-06-29 01:00:00,2023-07-01 01:00:00,6.84,StyleSupplies,Itália,130.03,Casaco 2,17,1,Roma,0.635725187400051
Moda,9.77,11.95,48.17,2023-03-18 00:00:00,2023-04-02 01:00:00,6.84,StyleSupplies,Itália,130.03,Casaco 2,17,4,Roma,0.635725187400051
Beleza,6.46,8.64,48.21,2023-06-02 01:00:00,2023-06-04 01:00:00,6.02,StyleSupplies,França,96.42,Cremes 1,55,8,Paris,0.6850297772700058
Beleza,6.46,8.64,48.21,2023-10-22 01:00:00,2023-11-03 00:00:00,6.02,StyleSupplies,França,96.42,Cremes 1,55,5,Paris,0.6850297772700058
Moda,2.28,17.9,48.35,2023-01-04 00:00:00,2023-01-14 00:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,9,Nápoles,0.5651960692237683
Moda,2.28,17.9,48.35,2023-07-12 01:00:00,2023-07-24 01:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,5,Nápoles,0.5651960692237683
Moda,2.28,17.9,48.35,2023-10-01 01:00:00,2023-10-12 01:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,1,Nápoles,0.5651960692237683
Moda,2.28,17.9,48.35,2023-10-11 01:00:00,2023-10-15 01:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,5,Nápoles,0.5651960692237683
Moda,2.28,17.9,48.35,2023-06-18 01:00:00,2023-06-19 01:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,9,Nápoles,0.5651960692237683
Moda,2.28,17.9,48.35,2023-07-22 01:00:00,2023-07-25 01:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,9,Nápoles,0.5651960692237683
Moda,2.28,17.9,48.35,2023-02-13 00:00:00,2023-02-19 00:00:00,8.49,EcoFriendly,Itália,139.8,Calças 3,21,3,Nápoles,0.5651960692237683
Moda,12.96,8.28,48.4,2023-08-02 01:00:00,2023-08-09 01:00:00,3.02,GreenSupplies,Espanha,177.22,Vestido 3,24,8,Madrid,0.8236280040464189
Moda,12.96,8.28,48.4,2023-06-22 01:00:00,2023-07-03 01:00:00,3.02,GreenSupplies,Espanha,177.22,Vestido 3,24,7,Madrid,0.8236280040464189
Moda,12.96,8.28,48.4,2023-09-06 01:00:00,2023-09-08 01:00:00,3.02,GreenSupplies,Espanha,177.22,Vestido 3,24,4,Madrid,0.8236280040464189
Moda,2.06,9.13,48.46,2023-06-17 01:00:00,2023-06-25 01:00:00,5.11,FashionCo,França,97.96,Casaco 3,18,8,Paris,0.7396405779080208
Moda,2.06,9.13,48.46,2023-09-10 01:00:00,2023-09-11 01:00:00,5.11,FashionCo,França,97.96,Casaco 3,18,8,Paris,0.7396405779080208
Moda,2.06,9.13,48.46,2023-01-02 00:00:00,2023-01-08 00:00:00,5.11,FashionCo,França,97.96,Casaco 3,18,8,Paris,0.7396405779080208
Moda,2.06,9.13,48.46,2023-03-13 00:00:00,2023-03-26 00:00:00,5.11,FashionCo,França,97.96,Casaco 3,18,7,Paris,0.7396405779080208
Moda,4.8,5.85,48.48,2023-09-26 01:00:00,2023-10-11 01:00:00,0.11,FashionCo,Itália,123.96,Calças 3,21,3,Milão,0.9878964108368599
Moda,4.8,5.85,48.48,2023-04-26 01:00:00,2023-05-02 01:00:00,0.11,FashionCo,Itália,123.96,Calças 3,21,10,Milão,0.9878964108368599
Moda,4.8,5.85,48.48,2023-08-22 01:00:00,2023-09-01 01:00:00,0.11,FashionCo,Itália,123.96,Calças 3,21,4,Milão,0.9878964108368599
Moda,4.8,5.85,48.48,2023-06-07 01:00:00,2023-06-10 01:00:00,0.11,FashionCo,Itália,123.96,Calças 3,21,2,Milão,0.9878964108368599
Beleza,2.82,18.69,48.5,2023-06-18 01:00:00,2023-06-26 01:00:00,6.67,StyleSupplies,Alemanha,97.0,Cremes 1,55,2,Berlim,0.6557340503593508
Beleza,2.82,18.69,48.5,2023-03-24 00:00:00,2023-04-02 01:00:00,6.67,StyleSupplies,Alemanha,97.0,Cremes 1,55,5,Berlim,0.6557340503593508
Moda,2.93,6.16,48.56,2023-04-30 01:00:00,2023-05-14 01:00:00,4.82,TechWorld,Espanha,63.54,Calças 3,21,6,Barcelona,0.7536561483996519
Moda,2.93,6.16,48.56,2023-06-06 01:00:00,2023-06-21 01:00:00,4.82,TechWorld,Espanha,63.54,Calças 3,21,9,Barcelona,0.7536561483996519
Casa,6.36,32.57,48.61,2023-10-05 01:00:00,2023-10-20 01:00:00,2.71,TechWorld,Itália,68.17,Tapete 1,46,6,Nápoles,0.8434096631220561
Moda,8.87,21.37,48.63,2023-05-15 01:00:00,2023-05-30 01:00:00,3.11,FashionCo,França,106.81,Casaco 1,16,5,Marselha,0.8223763208384437
Moda,9.79,8.41,48.64,2023-04-28 01:00:00,2023-05-13 01:00:00,3.45,StyleSupplies,Itália,136.73,Calças 3,21,5,Roma,0.8082274415861967
Casa,5.4,39.19,48.65,2023-06-09 01:00:00,2023-06-21 01:00:00,3.97,TechWorld,Alemanha,123.89,Cadeira 1,49,4,Hamburgo,0.7792132861082022
Moda,6.14,14.79,48.69,2023-07-29 01:00:00,2023-08-12 01:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,8,Sevilha,0.48790669877961923
Moda,6.14,14.79,48.69,2023-08-19 01:00:00,2023-08-21 01:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,3,Sevilha,0.48790669877961923
Moda,6.14,14.79,48.69,2023-04-18 01:00:00,2023-04-25 01:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,2,Sevilha,0.48790669877961923
Moda,6.14,14.79,48.69,2023-04-27 01:00:00,2023-05-06 01:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,4,Sevilha,0.48790669877961923
Moda,6.14,14.79,48.69,2023-01-21 00:00:00,2023-01-22 00:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,4,Sevilha,0.48790669877961923
Moda,6.14,14.79,48.69,2023-01-30 00:00:00,2023-02-01 00:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,2,Sevilha,0.48790669877961923
Moda,6.14,14.79,48.69,2023-08-19 01:00:00,2023-08-31 01:00:00,9.89,EcoFriendly,Espanha,50.65,Vestido 1,22,9,Sevilha,0.48790669877961923
Casa,9.26,25.97,48.8,2023-02-03 00:00:00,2023-02-14 00:00:00,7.35,EcoFriendly,Alemanha,52.29,Panelas 1,37,7,Berlim,0.6057231440436502
Casa,9.26,25.97,48.8,2023-10-20 01:00:00,2023-10-21 01:00:00,7.35,EcoFriendly,Alemanha,52.29,Panelas 1,37,10,Berlim,0.6057231440436502
Casa,9.26,25.97,48.8,2023-01-14 00:00:00,2023-01-20 00:00:00,7.35,EcoFriendly,Alemanha,52.29,Panelas 1,37,6,Berlim,0.6057231440436502
Casa,9.26,25.97,48.8,2023-07-26 01:00:00,2023-08-06 01:00:00,7.35,EcoFriendly,Alemanha,52.29,Panelas 1,37,2,Berlim,0.6057231440436502
Casa,9.26,25.97,48.8,2023-01-11 00:00:00,2023-01-18 00:00:00,7.35,EcoFriendly,Alemanha,52.29,Panelas 1,37,8,Berlim,0.6057231440436502
Moda,4.92,6.81,48.81,2023-09-24 01:00:00,2023-10-06 01:00:00,8.9,TechWorld,Portugal,98.59,Calças 2,20,8,Lisboa,0.5433552954511032
Moda,4.92,6.81,48.81,2023-01-15 00:00:00,2023-01-27 00:00:00,8.9,TechWorld,Portugal,98.59,Calças 2,20,10,Lisboa,0.5433552954511032
Moda,4.92,6.81,48.81,2023-03-21 00:00:00,2023-03-26 00:00:00,8.9,TechWorld,Portugal,98.59,Calças 2,20,5,Lisboa,0.5433552954511032
Moda,8.52,8.7,48.91,2023-03-06 00:00:00,2023-03-19 00:00:00,3.65,StyleSupplies,Alemanha,52.3,Sapato 2,11,5,Munique,0.8005676534328028
Moda,8.52,8.7,48.91,2023-06-26 01:00:00,2023-07-03 01:00:00,3.65,StyleSupplies,Alemanha,52.3,Sapato 2,11,7,Munique,0.8005676534328028
Moda,8.52,8.7,48.91,2023-03-28 01:00:00,2023-03-30 01:00:00,3.65,StyleSupplies,Alemanha,52.3,Sapato 2,11,2,Munique,0.8005676534328028
Moda,8.52,8.7,48.91,2023-06-17 01:00:00,2023-06-24 01:00:00,3.65,StyleSupplies,Alemanha,52.3,Sapato 2,11,5,Munique,0.8005676534328028
Moda,8.52,8.7,48.91,2023-01-20 00:00:00,2023-02-02 00:00:00,3.65,StyleSupplies,Alemanha,52.3,Sapato 2,11,3,Munique,0.8005676534328028
Moda,4.3,9.13,48.94,2023-03-08 00:00:00,2023-03-17 00:00:00,1.99,GreenSupplies,Itália,145.67,Vestido 1,22,7,Nápoles,0.892718343515907
Beleza,13.75,46.14,48.96,2023-07-05 01:00:00,2023-07-18 01:00:00,6.73,TechWorld,França,132.59,Perfume 2,65,1,Lyon,0.6204405437984206
Beleza,13.75,46.14,48.96,2023-03-26 00:00:00,2023-03-29 01:00:00,6.73,TechWorld,França,132.59,Perfume 2,65,8,Lyon,0.6204405437984206
Casa,24.76,11.23,48.99,2023-10-05 01:00:00,2023-10-17 01:00:00,4.54,GreenSupplies,Espanha,95.89,Panelas 3,39,1,Sevilha,0.7220569701484472
Casa,22.15,47.96,481.32,2023-01-01 00:00:00,2023-01-02 00:00:00,8.62,EcoFriendly,Alemanha,962.64,Mesa 3,54,6,Berlim,0.5074345921981982
Casa,22.15,47.96,481.32,2023-03-09 00:00:00,2023-03-17 00:00:00,8.62,EcoFriendly,Alemanha,962.64,Mesa 3,54,6,Berlim,0.5074345921981982
Eletrónica,56.85,151.23,481.7,2023-09-18 01:00:00,2023-09-22 01:00:00,4.41,FashionCo,França,1093.99,Telemóvel 3,9,4,Paris,0.6115743936978619
Eletrónica,47.46,221.66,482.18,2023-09-04 01:00:00,2023-09-13 01:00:00,8.42,TechWorld,Itália,595.43,Telemóvel 2,8,2,Roma,0.40143773251563464
Eletrónica,47.46,221.66,482.18,2023-09-14 01:00:00,2023-09-23 01:00:00,8.42,TechWorld,Itália,595.43,Telemóvel 2,8,2,Roma,0.40143773251563464
Eletrónica,87.85,648.65,482.19,2023-06-30 01:00:00,2023-07-08 01:00:00,5.03,FashionCo,Portugal,1017.75,Computador 2,2,7,Lisboa,0.33108722381135713
Eletrónica,87.85,648.65,482.19,2023-04-11 01:00:00,2023-04-22 01:00:00,5.03,FashionCo,Portugal,1017.75,Computador 2,2,9,Lisboa,0.33108722381135713
Eletrónica,98.13,618.67,482.54,2023-08-13 01:00:00,2023-08-23 01:00:00,4.77,TechWorld,Espanha,855.6,Computador 3,3,8,Madrid,0.3348421255953067
Eletrónica,98.13,618.67,482.54,2023-08-26 01:00:00,2023-09-01 01:00:00,4.77,TechWorld,Espanha,855.6,Computador 3,3,1,Madrid,0.3348421255953067
Eletrónica,79.07,505.56,482.56,2023-04-27 01:00:00,2023-05-06 01:00:00,8.32,StyleSupplies,França,965.12,Televisão 2,5,1,Lyon,0.2363278002461613
Eletrónica,79.07,505.56,482.56,2023-02-25 00:00:00,2023-03-10 00:00:00,8.32,StyleSupplies,França,965.12,Televisão 2,5,9,Lyon,0.2363278002461613
Eletrónica,79.07,505.56,482.56,2023-08-23 01:00:00,2023-09-03 01:00:00,8.32,StyleSupplies,França,965.12,Televisão 2,5,1,Lyon,0.2363278002461613
Eletrónica,79.07,505.56,482.56,2023-06-19 01:00:00,2023-07-02 01:00:00,8.32,StyleSupplies,França,965.12,Televisão 2,5,5,Lyon,0.2363278002461613
Eletrónica,19.99,232.6,485.09,2023-06-29 01:00:00,2023-07-07 01:00:00,5.19,GreenSupplies,Itália,592.44,Telemóvel 2,8,9,Roma,0.6156185548371307
Eletrónica,35.94,237.21,485.29,2023-01-04 00:00:00,2023-01-19 00:00:00,6.5,StyleSupplies,França,679.08,Computador 3,3,2,Paris,0.5156964382108842
Eletrónica,35.94,237.21,485.29,2023-10-15 01:00:00,2023-10-29 01:00:00,6.5,StyleSupplies,França,679.08,Computador 3,3,5,Paris,0.5156964382108842
Eletrónica,35.94,237.21,485.29,2023-05-08 01:00:00,2023-05-20 01:00:00,6.5,StyleSupplies,França,679.08,Computador 3,3,7,Paris,0.5156964382108842
Eletrónica,35.94,237.21,485.29,2023-03-15 00:00:00,2023-03-22 00:00:00,6.5,StyleSupplies,França,679.08,Computador 3,3,2,Paris,0.5156964382108842
Eletrónica,35.94,237.21,485.29,2023-10-08 01:00:00,2023-10-21 01:00:00,6.5,StyleSupplies,França,679.08,Computador 3,3,7,Paris,0.5156964382108842
Eletrónica,70.51,790.6,486.3,2023-02-01 00:00:00,2023-02-15 00:00:00,6.18,StyleSupplies,Itália,1133.02,Computador 3,3,9,Milão,0.25448242197015825
Eletrónica,70.51,790.6,486.3,2023-09-27 01:00:00,2023-10-01 01:00:00,6.18,StyleSupplies,Itália,1133.02,Computador 3,3,9,Milão,0.25448242197015825
Eletrónica,89.08,322.56,487.37,2023-07-03 01:00:00,2023-07-17 01:00:00,2.35,TechWorld,Portugal,1175.97,Computador 3,3,4,Porto,0.5865119659280107
Eletrónica,89.08,322.56,487.37,2023-10-23 01:00:00,2023-10-28 01:00:00,2.35,TechWorld,Portugal,1175.97,Computador 3,3,5,Porto,0.5865119659280107
Eletrónica,89.08,322.56,487.37,2023-01-09 00:00:00,2023-01-19 00:00:00,2.35,TechWorld,Portugal,1175.97,Computador 3,3,8,Porto,0.5865119659280107
Eletrónica,76.87,798.42,488.41,2023-01-27 00:00:00,2023-02-04 00:00:00,0.54,EcoFriendly,Alemanha,634.68,Computador 2,2,9,Hamburgo,0.5236211512717537
Eletrónica,76.87,798.42,488.41,2023-09-05 01:00:00,2023-09-14 01:00:00,0.54,EcoFriendly,Alemanha,634.68,Computador 2,2,8,Hamburgo,0.5236211512717537
Eletrónica,76.87,798.42,488.41,2023-09-21 01:00:00,2023-10-03 01:00:00,0.54,EcoFriendly,Alemanha,634.68,Computador 2,2,10,Hamburgo,0.5236211512717537
Eletrónica,76.87,798.42,488.41,2023-05-26 01:00:00,2023-06-01 01:00:00,0.54,EcoFriendly,Alemanha,634.68,Computador 2,2,7,Hamburgo,0.5236211512717537
Eletrónica,76.87,798.42,488.41,2023-01-24 00:00:00,2023-02-05 00:00:00,0.54,EcoFriendly,Alemanha,634.68,Computador 2,2,5,Hamburgo,0.5236211512717537
Eletrónica,32.96,309.65,489.24,2023-07-08 01:00:00,2023-07-14 01:00:00,0.36,TechWorld,Itália,1160.93,Televisão 3,6,10,Roma,0.8045592175051117
Eletrónica,32.96,309.65,489.24,2023-09-09 01:00:00,2023-09-16 01:00:00,0.36,TechWorld,Itália,1160.93,Televisão 3,6,2,Roma,0.8045592175051117
Beleza,14.75,47.47,49.07,2023-07-06 01:00:00,2023-07-14 01:00:00,4.46,GreenSupplies,França,66.21,Perfume 1,64,2,Marselha,0.7325791767372551
Beleza,14.75,47.47,49.07,2023-09-14 01:00:00,2023-09-18 01:00:00,4.46,GreenSupplies,França,66.21,Perfume 1,64,4,Marselha,0.7325791767372551
Beleza,14.75,47.47,49.07,2023-02-25 00:00:00,2023-03-04 00:00:00,4.46,GreenSupplies,França,66.21,Perfume 1,64,3,Marselha,0.7325791767372551
Beleza,14.75,47.47,49.07,2023-04-11 01:00:00,2023-04-24 01:00:00,4.46,GreenSupplies,França,66.21,Perfume 1,64,8,Marselha,0.7325791767372551
Beleza,14.75,47.47,49.07,2023-01-06 00:00:00,2023-01-13 00:00:00,4.46,GreenSupplies,França,66.21,Perfume 1,64,2,Marselha,0.7325791767372551
Beleza,3.03,14.9,49.07,2023-05-20 01:00:00,2023-05-27 01:00:00,4.41,StyleSupplies,Espanha,98.14,Cremes 1,55,6,Madrid,0.7708780186596794
Beleza,3.03,14.9,49.07,2023-06-23 01:00:00,2023-07-05 01:00:00,4.41,StyleSupplies,Espanha,98.14,Cremes 1,55,9,Madrid,0.7708780186596794
Beleza,3.03,14.9,49.07,2023-09-04 01:00:00,2023-09-05 01:00:00,4.41,StyleSupplies,Espanha,98.14,Cremes 1,55,9,Madrid,0.7708780186596794
