Unnamed: 0.1;Unnamed: 0;Cliente_ID;Detalhes_Reclamações;Histórico_Reclamações;Frequência_Compra;Género;Idade;Método_Pagamento;País;Preferência_Categoria;Score_Fidelidade;sentimento
1863;1863;829179;"Reembolso não processado; Entrega atrasada";2;Alta;F;25;Cartão de Crédito;Portugal;Casa;7;0.0
1864;1864;480338;"Produto chegou danificado; Produto diferente do pedido; Entrega atrasada";3;Baixa;F;65;Transferência Bancária;Espanha;Casa;5;0.0
1865;1865;769359;"Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido; Entrega atrasada";4;Média;M;49;Transferência Bancária;França;Moda;4;-0.025
1866;1866;601363;"Reembolso não processado; Demora na resposta";2;Alta;F;50;Cartão de Crédito;França;Moda;5;0.0
1867;1867;115259;;0;Baixa;F;37;PayPal;Portugal;Moda;3;0.0
1868;1868;225626;Entrega atrasada;1;Baixa;M;41;Débito;Portugal;Eletrónica;7;0.0
1869;1869;616816;"Produto chegou danificado; Produto diferente do pedido; Suporte ao cliente fraco";3;Alta;M;62;Cartão de Crédito;Alemanha;Eletrónica;6;-0.125
1870;1870;473625;"Suporte ao cliente fraco; Reembolso não processado; Entrega atrasada; Demora na resposta";4;Baixa;M;21;Cartão de Crédito;Portugal;Casa;5;-0.09375
1871;1871;555198;"Demora na resposta; Produto chegou danificado";2;Média;M;46;PayPal;Espanha;Eletrónica;8;0.0
1872;1872;764689;;0;Baixa;F;62;Débito;Itália;Beleza;9;0.0
1873;1873;562474;"Demora na resposta; Qualidade abaixo do esperado";2;Média;M;69;Débito;Espanha;Alimentos;1;-0.05
1874;1874;209891;"Produto chegou danificado; Qualidade abaixo do esperado; Entrega atrasada; Suporte ao cliente fraco";4;Média;M;70;PayPal;Espanha;Moda;9;-0.11875
1875;1875;987325;Qualidade abaixo do esperado;1;Média;M;40;Cartão de Crédito;Portugal;Alimentos;10;-0.1
1876;1876;367219;Produto diferente do pedido;1;Alta;F;21;PayPal;França;Eletrónica;9;0.0
1877;1877;796872;Qualidade abaixo do esperado;1;Média;F;60;Transferência Bancária;França;Beleza;8;-0.1
1878;1878;238984;Produto diferente do pedido;1;Baixa;M;26;Cartão de Crédito;Itália;Beleza;6;0.0
1879;1879;445763;"Produto diferente do pedido; Suporte ao cliente fraco; Qualidade abaixo do esperado; Demora na resposta";4;Alta;F;51;Débito;França;Eletrónica;8;-0.11875
1880;1880;808344;"Produto chegou danificado; Demora na resposta; Suporte ao cliente fraco; Produto diferente do pedido; Entrega atrasada";5;Média;F;35;Cartão de Crédito;Itália;Eletrónica;7;-0.075
1881;1881;230950;"Produto diferente do pedido; Produto chegou danificado; Qualidade abaixo do esperado; Reembolso não processado";4;Média;F;47;Cartão de Crédito;França;Casa;5;-0.025
1882;1882;652588;"Reembolso não processado; Qualidade abaixo do esperado; Produto chegou danificado; Suporte ao cliente fraco";4;Alta;F;70;Transferência Bancária;Alemanha;Moda;2;-0.11875
1883;1883;321503;"Demora na resposta; Produto diferente do pedido";2;Baixa;F;48;Transferência Bancária;Itália;Eletrónica;7;0.0
1884;1884;731931;"Produto chegou danificado; Entrega atrasada; Qualidade abaixo do esperado; Reembolso não processado; Suporte ao cliente fraco";5;Média;F;33;PayPal;Espanha;Moda;4;-0.095
1885;1885;347335;Produto diferente do pedido;1;Alta;F;61;Débito;Portugal;Alimentos;3;0.0
1886;1886;511372;"Produto diferente do pedido; Produto chegou danificado; Suporte ao cliente fraco; Reembolso não processado; Qualidade abaixo do esperado";5;Alta;F;20;Transferência Bancária;Alemanha;Beleza;4;-0.095
1887;1887;710945;"Reembolso não processado; Suporte ao cliente fraco; Qualidade abaixo do esperado; Demora na resposta";4;Média;M;41;Transferência Bancária;Alemanha;Moda;9;-0.11875
1888;1888;577579;;0;Alta;F;21;Débito;Portugal;Beleza;6;0.0
1889;1889;929207;;0;Alta;F;58;Cartão de Crédito;Itália;Moda;2;0.0
1890;1890;828195;Produto diferente do pedido;1;Baixa;M;25;Cartão de Crédito;Itália;Eletrónica;2;0.0
1891;1891;108823;"Reembolso não processado; Suporte ao cliente fraco; Demora na resposta";3;Média;M;67;Cartão de Crédito;Portugal;Casa;8;-0.125
1892;1892;463095;"Produto chegou danificado; Produto diferente do pedido; Reembolso não processado";3;Média;F;49;Transferência Bancária;Itália;Casa;7;0.0
1893;1893;210503;Entrega atrasada;1;Média;M;47;PayPal;Itália;Beleza;3;0.0
1894;1894;759131;"Produto chegou danificado; Reembolso não processado; Suporte ao cliente fraco";3;Baixa;F;69;PayPal;França;Alimentos;10;-0.125
1895;1895;778604;Demora na resposta;1;Alta;F;51;Transferência Bancária;França;Beleza;6;0.0
1896;1896;626646;"Reembolso não processado; Demora na resposta; Entrega atrasada";3;Média;M;20;Transferência Bancária;Portugal;Casa;10;0.0
1897;1897;775418;"Reembolso não processado; Entrega atrasada; Produto chegou danificado; Demora na resposta; Suporte ao cliente fraco";5;Baixa;F;40;Débito;Alemanha;Alimentos;7;-0.075
1898;1898;584809;;0;Alta;M;49;Débito;Alemanha;Beleza;10;0.0
1899;1899;930374;Suporte ao cliente fraco;1;Baixa;F;27;PayPal;Itália;Casa;6;-0.375
1900;1900;304518;"Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado; Reembolso não processado; Entrega atrasada";5;Baixa;M;31;Cartão de Crédito;França;Beleza;1;-0.02
1901;1901;787362;"Demora na resposta; Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado";4;Baixa;M;67;PayPal;França;Casa;1;-0.11875
1902;1902;169910;"Suporte ao cliente fraco; Reembolso não processado; Entrega atrasada; Produto chegou danificado";4;Baixa;F;58;Transferência Bancária;Espanha;Beleza;5;-0.09375
1903;1903;644687;"Qualidade abaixo do esperado; Produto chegou danificado; Produto diferente do pedido; Demora na resposta; Entrega atrasada";5;Alta;M;33;Cartão de Crédito;Portugal;Casa;1;-0.02
1904;1904;724107;"Produto chegou danificado; Reembolso não processado; Demora na resposta; Entrega atrasada";4;Média;M;32;Transferência Bancária;Espanha;Beleza;5;0.0
1905;1905;363236;"Qualidade abaixo do esperado; Produto chegou danificado";2;Alta;F;50;Cartão de Crédito;Espanha;Casa;9;-0.05
1906;1906;645665;"Reembolso não processado; Produto diferente do pedido";2;Média;M;20;Transferência Bancária;Portugal;Moda;3;0.0
1907;1907;264198;"Qualidade abaixo do esperado; Produto diferente do pedido; Entrega atrasada";3;Baixa;M;57;Cartão de Crédito;Itália;Moda;7;-0.03333333333333333
1908;1908;567766;"Produto chegou danificado; Reembolso não processado; Qualidade abaixo do esperado; Entrega atrasada; Produto diferente do pedido";5;Baixa;M;64;PayPal;Espanha;Eletrónica;1;-0.02
1909;1909;516912;"Entrega atrasada; Reembolso não processado; Produto diferente do pedido";3;Média;M;50;Transferência Bancária;Portugal;Casa;3;0.0
1910;1910;615023;"Produto diferente do pedido; Suporte ao cliente fraco; Reembolso não processado; Demora na resposta; Entrega atrasada";5;Média;M;69;Cartão de Crédito;Alemanha;Eletrónica;7;-0.075
1911;1911;355145;;0;Média;F;24;Cartão de Crédito;Itália;Moda;7;0.0
1912;1912;951035;"Produto chegou danificado; Demora na resposta";2;Alta;M;48;Transferência Bancária;Alemanha;Moda;2;0.0
1913;1913;945723;"Qualidade abaixo do esperado; Produto chegou danificado";2;Baixa;F;45;PayPal;Portugal;Beleza;10;-0.05
1914;1914;291695;Suporte ao cliente fraco;1;Média;F;58;Cartão de Crédito;Portugal;Moda;10;-0.375
1915;1915;855354;"Produto chegou danificado; Reembolso não processado; Suporte ao cliente fraco";3;Alta;F;69;Cartão de Crédito;Portugal;Moda;9;-0.125
1916;1916;370335;"Produto diferente do pedido; Qualidade abaixo do esperado; Suporte ao cliente fraco";3;Média;M;63;Transferência Bancária;Itália;Beleza;5;-0.15833333333333333
1917;1917;593274;"Produto chegou danificado; Qualidade abaixo do esperado";2;Baixa;M;32;Transferência Bancária;França;Casa;4;-0.05
1918;1918;912663;;0;Média;M;45;Transferência Bancária;Espanha;Eletrónica;8;0.0
1919;1919;830216;"Produto diferente do pedido; Entrega atrasada; Demora na resposta";3;Média;F;38;Cartão de Crédito;Itália;Beleza;9;0.0
1920;1920;762054;;0;Baixa;M;69;PayPal;Espanha;Casa;2;0.0
1921;1921;535185;Qualidade abaixo do esperado;1;Alta;F;46;PayPal;França;Moda;2;-0.1
1922;1922;556175;"Qualidade abaixo do esperado; Demora na resposta";2;Baixa;F;57;Transferência Bancária;Itália;Eletrónica;6;-0.05
1923;1923;897148;"Demora na resposta; Produto diferente do pedido; Produto chegou danificado; Entrega atrasada";4;Baixa;F;43;Débito;Portugal;Eletrónica;7;0.0
1924;1924;726312;;0;Média;M;66;Cartão de Crédito;Portugal;Alimentos;7;0.0
1925;1925;902736;"Produto chegou danificado; Demora na resposta";2;Alta;F;23;PayPal;Portugal;Eletrónica;2;0.0
1926;1926;565995;Suporte ao cliente fraco;1;Alta;M;48;Cartão de Crédito;Alemanha;Alimentos;6;-0.375
1927;1927;251033;"Suporte ao cliente fraco; Produto diferente do pedido; Produto chegou danificado; Reembolso não processado; Demora na resposta";5;Baixa;F;67;Cartão de Crédito;Portugal;Alimentos;2;-0.075
1928;1928;718994;;0;Baixa;M;22;Cartão de Crédito;Espanha;Casa;5;0.0
1929;1929;456799;"Demora na resposta; Entrega atrasada; Suporte ao cliente fraco; Produto diferente do pedido; Qualidade abaixo do esperado";5;Alta;F;26;PayPal;Espanha;Moda;10;-0.095
1930;1930;582022;"Demora na resposta; Qualidade abaixo do esperado; Suporte ao cliente fraco";3;Alta;F;69;Transferência Bancária;Espanha;Casa;9;-0.15833333333333333
1931;1931;522551;;0;Média;M;24;Transferência Bancária;Itália;Eletrónica;7;0.0
1932;1932;733142;"Suporte ao cliente fraco; Produto diferente do pedido; Qualidade abaixo do esperado; Produto chegou danificado; Entrega atrasada";5;Baixa;F;38;Transferência Bancária;Alemanha;Eletrónica;5;-0.095
1933;1933;819461;;0;Média;M;57;Transferência Bancária;Alemanha;Eletrónica;10;0.0
1934;1934;229710;Produto diferente do pedido;1;Média;M;67;Cartão de Crédito;Portugal;Eletrónica;3;0.0
1935;1935;574827;"Produto chegou danificado; Suporte ao cliente fraco; Entrega atrasada; Produto diferente do pedido; Demora na resposta";5;Alta;F;52;Débito;Portugal;Casa;4;-0.075
1936;1936;225360;"Reembolso não processado; Entrega atrasada; Produto diferente do pedido; Produto chegou danificado; Qualidade abaixo do esperado";5;Média;M;57;Cartão de Crédito;Itália;Beleza;8;-0.02
1937;1937;603684;"Entrega atrasada; Qualidade abaixo do esperado; Demora na resposta; Suporte ao cliente fraco";4;Baixa;F;62;Transferência Bancária;Portugal;Eletrónica;1;-0.11875
1938;1938;434249;Qualidade abaixo do esperado;1;Baixa;M;35;Débito;Alemanha;Casa;4;-0.1
1939;1939;518153;Reembolso não processado;1;Baixa;F;67;Transferência Bancária;França;Beleza;7;0.0
1940;1940;411902;"Suporte ao cliente fraco; Demora na resposta; Produto diferente do pedido; Produto chegou danificado; Qualidade abaixo do esperado";5;Baixa;F;54;Cartão de Crédito;Espanha;Moda;4;-0.095
1941;1941;975844;Demora na resposta;1;Baixa;M;35;Cartão de Crédito;Alemanha;Alimentos;6;0.0
1942;1942;160084;"Produto diferente do pedido; Demora na resposta";2;Média;F;61;Débito;Portugal;Alimentos;4;0.0
1943;1943;875438;Suporte ao cliente fraco;1;Baixa;M;68;Transferência Bancária;França;Alimentos;3;-0.375
1944;1944;972667;Reembolso não processado;1;Alta;F;57;PayPal;Itália;Casa;2;0.0
1945;1945;510902;"Demora na resposta; Reembolso não processado; Produto chegou danificado; Suporte ao cliente fraco";4;Baixa;M;24;Transferência Bancária;Alemanha;Eletrónica;7;-0.09375
1946;1946;387740;Entrega atrasada;1;Média;F;26;Débito;Alemanha;Eletrónica;4;0.0
1947;1947;236856;"Entrega atrasada; Suporte ao cliente fraco; Demora na resposta; Reembolso não processado; Produto diferente do pedido";5;Alta;F;56;Transferência Bancária;França;Moda;9;-0.075
1948;1948;676391;Entrega atrasada;1;Alta;F;20;Débito;Portugal;Alimentos;9;0.0
1949;1949;788058;Produto chegou danificado;1;Alta;M;33;Débito;Espanha;Beleza;9;0.0
1950;1950;542381;"Produto diferente do pedido; Demora na resposta; Reembolso não processado; Suporte ao cliente fraco";4;Alta;M;35;PayPal;Itália;Beleza;9;-0.09375
1951;1951;766460;"Produto diferente do pedido; Reembolso não processado; Qualidade abaixo do esperado";3;Média;M;53;PayPal;França;Moda;4;-0.03333333333333333
1952;1952;112500;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Reembolso não processado; Produto chegou danificado";4;Alta;F;43;PayPal;Itália;Alimentos;5;-0.11875
1953;1953;777813;"Suporte ao cliente fraco; Qualidade abaixo do esperado; Produto diferente do pedido";3;Alta;F;32;Cartão de Crédito;Portugal;Eletrónica;3;-0.15833333333333333
1954;1954;973943;"Demora na resposta; Reembolso não processado";2;Média;M;25;Transferência Bancária;França;Eletrónica;2;0.0
1955;1955;625535;"Demora na resposta; Entrega atrasada; Produto chegou danificado; Suporte ao cliente fraco; Reembolso não processado";5;Média;M;64;PayPal;Espanha;Beleza;9;-0.075
1956;1956;340442;Demora na resposta;1;Alta;M;36;Débito;Espanha;Alimentos;6;0.0
1957;1957;702919;Produto diferente do pedido;1;Média;M;64;Cartão de Crédito;França;Moda;8;0.0
1958;1958;581620;"Suporte ao cliente fraco; Produto diferente do pedido; Entrega atrasada";3;Alta;F;57;Débito;Portugal;Casa;3;-0.125
1959;1959;130149;Demora na resposta;1;Baixa;M;24;Débito;França;Moda;5;0.0
1960;1960;839561;"Qualidade abaixo do esperado; Entrega atrasada";2;Média;M;25;Débito;Portugal;Beleza;4;-0.05
1961;1961;483171;"Produto diferente do pedido; Demora na resposta; Qualidade abaixo do esperado";3;Alta;F;30;Débito;Espanha;Beleza;8;-0.03333333333333333
1962;1962;319198;"Reembolso não processado; Entrega atrasada";2;Alta;F;29;PayPal;Espanha;Eletrónica;2;0.0
1963;1963;583586;"Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido; Entrega atrasada; Qualidade abaixo do esperado";5;Alta;F;58;Débito;Espanha;Beleza;10;-0.095
1964;1964;905117;"Reembolso não processado; Produto chegou danificado; Entrega atrasada; Demora na resposta";4;Alta;M;65;Transferência Bancária;Portugal;Moda;7;0.0
1965;1965;256262;;0;Alta;M;27;Transferência Bancária;Espanha;Casa;6;0.0
1966;1966;699719;"Qualidade abaixo do esperado; Suporte ao cliente fraco";2;Média;F;54;Transferência Bancária;Portugal;Eletrónica;5;-0.2375
1967;1967;283714;"Produto diferente do pedido; Entrega atrasada";2;Alta;M;45;Transferência Bancária;Portugal;Casa;10;0.0
1968;1968;198107;"Reembolso não processado; Qualidade abaixo do esperado";2;Média;M;28;Cartão de Crédito;Itália;Moda;3;-0.05
1969;1969;880713;;0;Média;M;54;Débito;Itália;Casa;2;0.0
1970;1970;484549;;0;Baixa;F;55;Transferência Bancária;Portugal;Eletrónica;1;0.0
1971;1971;607582;"Reembolso não processado; Produto diferente do pedido";2;Alta;F;46;Transferência Bancária;Portugal;Eletrónica;8;0.0
1972;1972;582824;"Qualidade abaixo do esperado; Entrega atrasada; Demora na resposta; Suporte ao cliente fraco; Produto chegou danificado";5;Alta;M;51;Cartão de Crédito;Itália;Eletrónica;6;-0.095
1973;1973;316510;"Entrega atrasada; Demora na resposta";2;Alta;F;35;PayPal;França;Alimentos;2;0.0
1974;1974;543938;"Reembolso não processado; Produto chegou danificado";2;Média;M;60;Cartão de Crédito;França;Alimentos;9;0.0
1975;1975;494899;Suporte ao cliente fraco;1;Baixa;M;58;Cartão de Crédito;França;Casa;4;-0.375
1976;1976;254509;"Qualidade abaixo do esperado; Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Reembolso não processado";5;Média;F;49;Cartão de Crédito;França;Moda;2;-0.095
1977;1977;721088;"Suporte ao cliente fraco; Demora na resposta; Entrega atrasada; Reembolso não processado";4;Média;F;66;Cartão de Crédito;Alemanha;Alimentos;1;-0.09375
1978;1978;307323;;0;Alta;F;63;Cartão de Crédito;Alemanha;Casa;8;0.0
1979;1979;755111;;0;Média;F;22;Débito;Portugal;Alimentos;4;0.0
1980;1980;958240;"Entrega atrasada; Produto diferente do pedido; Suporte ao cliente fraco; Demora na resposta; Produto chegou danificado";5;Baixa;F;60;Cartão de Crédito;Portugal;Beleza;9;-0.075
1981;1981;634579;;0;Baixa;M;56;Cartão de Crédito;Itália;Beleza;8;0.0
1982;1982;460204;;0;Média;F;62;Transferência Bancária;Portugal;Eletrónica;2;0.0
1983;1983;498567;"Reembolso não processado; Produto diferente do pedido; Entrega atrasada; Suporte ao cliente fraco; Qualidade abaixo do esperado";5;Média;M;55;Débito;Portugal;Eletrónica;8;-0.095
1984;1984;829993;"Suporte ao cliente fraco; Produto diferente do pedido; Qualidade abaixo do esperado; Demora na resposta; Entrega atrasada";5;Média;F;27;Cartão de Crédito;Alemanha;Beleza;2;-0.095
1985;1985;478914;Qualidade abaixo do esperado;1;Alta;M;64;Débito;Portugal;Alimentos;2;-0.1
1986;1986;918732;;0;Média;F;39;Transferência Bancária;Alemanha;Moda;9;0.0
1987;1987;538141;;0;Média;M;49;Débito;Espanha;Beleza;3;0.0
1988;1988;713552;"Reembolso não processado; Suporte ao cliente fraco; Produto diferente do pedido";3;Baixa;M;51;Cartão de Crédito;Alemanha;Beleza;10;-0.125
1989;1989;897425;"Suporte ao cliente fraco; Entrega atrasada; Produto chegou danificado; Qualidade abaixo do esperado";4;Média;M;60;PayPal;França;Moda;5;-0.11875
1990;1990;379647;"Entrega atrasada; Suporte ao cliente fraco";2;Alta;F;22;Cartão de Crédito;Alemanha;Beleza;2;-0.1875
1991;1991;588130;"Suporte ao cliente fraco; Produto diferente do pedido; Produto chegou danificado; Reembolso não processado; Demora na resposta";5;Média;M;51;Cartão de Crédito;França;Eletrónica;8;-0.075
1992;1992;667270;"Produto chegou danificado; Entrega atrasada; Produto diferente do pedido; Suporte ao cliente fraco; Qualidade abaixo do esperado";5;Baixa;F;29;PayPal;França;Alimentos;5;-0.095
1993;1993;230336;"Reembolso não processado; Entrega atrasada; Suporte ao cliente fraco";3;Baixa;M;68;Transferência Bancária;Portugal;Beleza;2;-0.125
1994;1994;767923;"Demora na resposta; Produto chegou danificado; Produto diferente do pedido";3;Alta;M;41;Transferência Bancária;Itália;Eletrónica;3;0.0
1995;1995;330172;"Reembolso não processado; Qualidade abaixo do esperado; Produto diferente do pedido";3;Média;M;28;Transferência Bancária;Alemanha;Eletrónica;7;-0.03333333333333333
1996;1996;771107;"Reembolso não processado; Qualidade abaixo do esperado; Demora na resposta; Produto diferente do pedido; Suporte ao cliente fraco";5;Alta;F;31;PayPal;França;Casa;9;-0.095
1997;1997;164194;"Demora na resposta; Suporte ao cliente fraco";2;Baixa;M;18;PayPal;Espanha;Casa;1;-0.1875
1998;1998;163199;"Produto diferente do pedido; Suporte ao cliente fraco; Demora na resposta";3;Média;M;25;PayPal;Portugal;Beleza;4;-0.125
1999;1999;847608;"Reembolso não processado; Qualidade abaixo do esperado; Entrega atrasada; Produto chegou danificado; Produto diferente do pedido";5;Alta;M;42;Transferência Bancária;Portugal;Eletrónica;4;-0.02
